Index,demand
0,0.05189322429702508
1,0.017870690425862593
2,0.022685396462340985
3,0.01476015456365939
4,0.05195215464643433
5,0.009179586990921421
6,0.024747138701560693
7,0.06707892998672803
8,0.043371786763851373
9,0.03419568531085943
10,0.027580295583042015
11,0.26624812541472814
12,0.26954622659721683
13,0.02187664213370767
14,0.05281690060743894
15,0.011506306191632138
16,0.13739887918127416
17,0.03231224839848992
18,0.11657904251854309
19,0.04720035789814198
20,0.010154370606175873
21,0.005294763002270772
22,0.0875428416809724
23,0.07160109730958487
24,0.45422374395742005
25,0.08526208154353583
26,0.025181376721001316
27,0.11921814226091168
28,0.015402018400090454
29,0.00925523727442596
30,0.02394608489940359
31,0.031466694585400204
32,0.024464588985825084
33,0.060370887225319164
34,0.2603067143153809
35,0.437098139968431
36,0.028426422913589485
37,0.036074211703773555
38,0.0633893656361629
39,0.10189239053214542
40,0.009298949252091912
41,0.004517650943200116
42,0.023601309129854028
43,0.05238579950227923
44,0.019268983164965652
45,0.03458712726170053
46,0.03802348017611309
47,0.437552900777335
48,0.07961352088583563
49,0.06882386671192893
50,0.2732044412840438
51,0.022014091336730185
52,0.015479565612191352
53,0.17177780469267548
54,0.005330079940477248
55,0.04461227297204444
56,0.12920903108244292
57,0.02612448495363143
58,0.015650888393972592
59,0.037734486965070514
60,0.004716528777184033
61,0.05222170908467615
62,0.07654011771433274
63,0.02598294323564471
64,0.0035878622463479523
65,0.39283803390807004
66,0.015823244253400454
67,0.03764230713731632
68,0.027345869297115806
69,0.03730185935809298
70,0.02685660479298803
71,0.030647113684728878
72,0.004777455386218969
73,0.04762223083849644
74,0.006897212061144949
75,0.020411874012523645
76,0.03673504108286489
77,0.10214313002330638
78,0.12421650211147077
79,0.023368755618830377
80,0.03104774188403494
81,0.01047289861772406
82,0.009945919532220373
83,0.10046753879392395
84,0.07210500847545057
85,0.03903373118294302
86,0.13083656622737486
87,0.43098096167826705
88,0.06200471726793494
89,0.031902385024204886
90,0.010573495150252788
91,0.023555393722998145
92,0.08230332859281494
93,0.11000715564234767
94,0.1762261103900955
95,0.019160126807486185
96,0.05794114207064004
97,0.03097694848306115
98,0.008563705517154564
99,0.008055182017151965
100,0.018432372404466577
101,0.026555710131665536
102,0.02461212893148433
103,0.1720177222263805
104,0.03890493221615089
105,0.014494853445382512
106,0.021735971328923208
107,0.08399628413842714
108,0.4604637260042866
109,0.030582356390927497
110,0.014279814379746361
111,0.03139431101562319
112,0.03860229581581889
113,0.04310302348721891
114,0.014735136068560405
115,0.11135402563423821
116,0.16840025661872007
117,0.09585908775301673
118,0.07322399310972368
119,0.02952843354631253
120,0.009702625964726591
121,0.027874127669931723
122,0.026738437179540567
123,0.029466412056452125
124,0.002834364537693216
125,0.05490418658086465
126,0.06044428661395767
127,0.23532778302452856
128,0.03299248126574014
129,0.0700187552197944
130,0.04540984672735051
131,0.016825606844472506
132,0.012513414148556761
133,0.025380105860947574
134,0.04329512089405827
135,0.025471880459373493
136,0.10698927491963266
137,0.16895241285383256
138,0.283198069822752
139,0.03860142300263495
140,0.04935227038354786
141,0.09801043076431089
142,0.05026614113798939
143,0.018368403907637772
144,0.06011300645137765
145,0.008938616716397162
146,0.006929318923608564
147,0.014403167613108612
148,0.09687397508643986
149,0.02610562698190152
150,0.018656394760600596
151,0.018844765647733693
152,0.06804462524627952
153,0.0699372023310485
154,0.16979738196341498
155,0.1730759738606084
156,0.2566758754373726
157,0.061535908919854373
158,0.049209502831344794
159,0.01552111026709518
160,0.052000476583166755
161,0.03225606471016823
162,0.07826010183284138
163,0.047677319979134006
164,0.7123409815857364
165,0.1472814867854581
166,0.018976590083976518
167,0.13918610091644812
168,0.048559389812521565
169,0.04255272847433258
170,0.015104622365477821
171,0.012850759446687756
172,0.006792485517126396
173,0.03752088576949494
174,0.011358681374229589
175,0.019287797318726905
176,0.07236232373242023
177,0.02901683444369685
178,0.10051644807501034
179,0.06125241988091099
180,0.1379432573678339
181,0.2533443908551868
182,0.41336559771721676
183,0.08428914662125396
184,0.03205340509632855
185,0.08780078472052003
186,0.014154960807980135
187,0.026839577701817063
188,0.008208151200481463
189,0.04661221965227925
190,0.04888052712301274
191,0.1448583446634032
192,0.07357751990289868
193,0.09544539845931298
194,0.06236289646818354
195,0.08029080442988133
196,0.029435725557723422
197,0.01602516068499485
198,0.10742060025226045
199,0.028130937960602665
200,0.04536484973037666
201,0.02446533499219974
202,0.007075509639014376
203,0.018920941665350403
204,0.033879834356413535
205,0.06251396450573873
206,0.08699088272065575
207,0.14868986796657843
208,0.13639627562365508
209,0.19456454623901662
210,0.12916222774087652
211,0.13038953194700112
212,0.012333213056248921
213,0.10426503773963355
214,0.05210498052473933
215,0.005060265125021064
216,0.04267004862001223
217,0.12973915399620037
218,0.02540740339185797
219,0.02764558507230569
220,0.053607425333024344
221,0.03193299190506143
222,0.012800091171227185
223,0.04901989697766008
224,0.06939836571588949
225,0.0338652658042442
226,0.08059664388970045
227,0.015490409340732985
228,0.014220939053736684
229,0.05650709712451697
230,0.04035163769691185
231,0.036373002214586767
232,0.07244027596938715
233,0.15151011967016503
234,0.3085698763319842
235,0.1487690278159667
236,0.14589804609117518
237,0.08692968431445804
238,0.0909396358908629
239,0.10698496414020167
240,0.1026769496707982
241,0.065483849470594
242,0.021635407987265844
243,0.30511453750908796
244,0.08018577376767015
245,0.089779071021984
246,0.05258847981567323
247,0.08677290123089093
248,0.011482908303242917
249,0.022534890230318225
250,0.006896869543026684
251,0.013856553494776332
252,0.01733465272124873
253,0.05154396893456613
254,0.1365923741058906
255,0.058565594630109095
256,0.04041882189345057
257,0.15937900986728917
258,0.617533610737274
259,0.12468837289822911
260,0.01704796368324113
261,0.25079074281825164
262,0.07104018502914179
263,0.4028050325814803
264,0.17517713056642048
265,0.09164442472441589
266,0.009391531510568448
267,0.04901156731273144
268,0.013475499816542653
269,0.08185889062205459
270,0.25812591546379493
271,0.0635297643431032
272,0.4043881877873975
273,0.09903370656749755
274,0.06396923413511187
275,0.012743011596206484
276,0.015612442052948606
277,0.05127628360600678
278,0.0595546184912868
279,0.018380082338353265
280,0.1672511669779218
281,0.286544746660457
282,0.16156015604461607
283,0.09155081064968479
284,0.03186943594519666
285,0.12342383281392146
286,0.21074992948800597
287,0.2736664239767932
288,0.0562210749684724
289,0.06165951189168806
290,0.012368820201659964
291,0.0794738026345783
292,0.4963037392701449
293,0.02167573361692608
294,0.08130895223923094
295,0.304937814855245
296,0.2795357724647434
297,0.008937245247085043
298,0.014011294523041224
299,0.02970684057941856
300,0.05837109122264656
301,0.171684764402239
302,0.23791461686767396
303,0.14753648446233014
304,0.13698523568631865
305,0.33881977413365894
306,0.2773435641133942
307,0.15949730145585794
308,0.2738016620110769
309,0.4167257163254994
310,0.08955396278787849
311,0.017272545175281925
312,0.03565551251267939
313,0.070849760140507
314,0.05837551783967923
315,0.2177957361375621
316,0.8585074455744436
317,0.005732963287856965
318,0.09834497476202272
319,0.4265094092432512
320,0.009899060627179657
321,0.039274400970521824
322,0.3053620110331276
323,0.009994661144022277
324,0.03729769317685268
325,0.09199019831524763
326,0.03522159796382039
327,0.03315607974266476
328,0.18241651316478177
329,0.08465709303199531
330,0.11610499768906145
331,0.2093494216900899
332,0.18767754625153787
333,0.27083240291727423
334,0.3032084049047939
335,0.13866453645780283
336,0.018862696489121675
337,0.28328106116391716
338,0.2439978939423943
339,0.16372035560204384
340,0.9124331856775768
341,0.4188591765778644
342,0.28388775740378613
343,0.023453125206519997
344,0.11225555224719069
345,0.06449625645447668
346,0.018448094426409253
347,0.008712295206731965
348,0.006562685410029577
349,0.04235020697598574
350,0.004775492933673553
351,0.009100826441953345
352,0.0026039679575056924
353,0.08747096817875412
354,0.16298555284458457
355,0.12707509901547662
356,0.149374799468494
357,0.09754889656872838
358,0.1677752975803384
359,0.13604054709553112
360,0.019582097602738175
361,0.1396388048949596
362,0.2619068909453257
363,0.019874264387834593
364,0.10108597254879377
365,0.7694439787232663
366,0.9349345894793788
367,0.4350029908074066
368,0.00457249293945594
369,0.028156037210448123
370,0.012971854341064406
371,0.03153373565604808
372,0.26931906840570696
373,0.07859838842632462
374,0.006435133191582084
375,0.04777774846362623
376,0.007006996619457156
377,0.06047506916848383
378,0.05460975490095281
379,0.07315445361704534
380,0.01482570937641755
381,0.2871622713038975
382,0.02257649281986628
383,0.060131468042866086
384,0.15269590347548204
385,0.12942296610228127
386,0.06543294410961184
387,0.056711007977890686
388,0.11272272143782486
389,0.12530671665901208
390,0.02360871377509554
391,0.13248731720792822
392,0.09220630358568467
393,0.14124299440329716
394,0.8194514078872568
395,0.9733289648468084
396,0.4395309774363489
397,0.13721629000475333
398,0.0142732390145076
399,0.11189538388897834
400,0.07829522052413072
401,0.2445818912907817
402,0.054352065584283016
403,0.05374889802959789
404,0.01897368093951757
405,0.054185773727646394
406,0.15406792528960522
407,0.2705793016923534
408,0.08690097373240861
409,0.5696654460647909
410,0.2622906635835066
411,0.1911685022173207
412,0.19364557357392329
413,0.13063758259786698
414,0.06660731989744899
415,0.17143664135390752
416,0.04128888761874742
417,0.03947817279815849
418,0.016691014160850996
419,0.11238063869155251
420,0.11279188391345407
421,0.021179630421662654
422,0.10805192106227432
423,0.018372559253600308
424,0.8300101250283652
425,1.0
426,0.8620972142748384
427,0.00548854156360458
428,0.023010333340908927
429,0.28167812016230087
430,0.15937537702947793
431,0.01614993836450843
432,0.008134332838784713
433,0.01861665923520713
434,0.021492372106823185
435,0.07665436985030463
436,0.1462263535600877
437,0.08472627998909875
438,0.4647267286014767
439,0.5948849683174005
440,0.1015298384435338
441,0.15019978224438715
442,0.19535327201819383
443,0.28286765185140134
444,0.07236334927891841
445,0.2692845271596398
446,0.10914756437881092
447,0.019837002595263227
448,0.055134923841465226
449,0.11549750606012579
450,0.10389630674173123
451,0.04128221285268434
452,0.02015581100088348
453,0.29820797295248497
454,0.42195760859350506
455,0.16537914215623403
456,0.05780484957909251
457,0.032859913986541374
458,0.3071848698220471
459,0.08347431382667525
460,0.339891407163592
461,0.01911719005866997
462,0.03327285735581829
463,0.033996056036790706
464,0.011861158807015633
465,0.016805035065695653
466,0.058273135575254896
467,0.04520346220817539
468,0.28492380188542876
469,0.8587568225317905
470,0.45128186689540023
471,0.4163128857413674
472,0.11578455826546435
473,0.21116117703570508
474,0.2666958991753021
475,0.42831481808489597
476,0.12479421881929119
477,0.018602471838383604
478,0.025774581501218412
479,0.02677112744514635
480,0.251724791990832
481,0.14267179320814039
482,0.06734867461979945
483,0.2656337738157697
484,0.2992996148791983
485,0.2982883370167568
486,1.0
487,0.11399900385775381
488,0.017246035215520237
489,0.15977294102825795
490,0.24750377844255356
491,0.02599249800304757
492,0.08970808524473528
493,0.4064910128827648
494,0.004062256474328496
495,0.08038368339694223
496,0.04053062562428539
497,0.046070963549070955
498,0.07662248846744783
499,0.2727875624670474
500,0.44984899144053775
501,0.4322184673286999
502,0.68063532696022
503,0.4431984297386041
504,0.19484163767163643
505,0.19501004407601263
506,0.27902270719634786
507,0.007789184416689481
508,0.021140508979211978
509,0.15523163858580513
510,0.09512505050672175
511,0.05845770179403066
512,0.18539417511896003
513,0.2047702067095195
514,0.563665430744348
515,0.21276727546120514
516,0.005741080802031529
517,0.08864545776922067
518,0.1522506829598229
519,0.09274487396381349
520,0.050608635247182496
521,0.007338970227841669
522,0.010537721785159921
523,0.009733480505671141
524,0.03390958605586179
525,0.05728319165017549
526,0.12245306348798339
527,0.1438768223839136
528,0.1628415675440916
529,0.43376622970850615
530,0.9193982743982795
531,0.45956965989217136
532,0.456735273804568
533,0.7085624406330865
534,0.11493062966442652
535,0.017040539663713623
536,0.035205565658404214
537,0.06315357513563191
538,0.14686150378901805
539,0.19666508582537648
540,0.07453184397518284
541,0.020464500671354774
542,0.06794221964798354
543,0.18503289696558323
544,0.01761928480033999
545,0.002540027255399748
546,0.04166697567452101
547,0.16244682049222423
548,0.019621916023403015
549,0.01096822837312524
550,0.03681517635765526
551,0.02152429225141709
552,0.008007066351234361
553,0.037163911360203326
554,0.10972499930476003
555,0.056749594527243076
556,0.11332541537467564
557,0.27310748487173453
558,0.4059343859683259
559,0.2989305618678322
560,0.9296612240861888
561,0.7748916535524013
562,0.4326208014075501
563,0.09536094781822739
564,0.03449518981692192
565,0.015511712269985425
566,0.059709697087645154
567,0.12853326994648803
568,0.011422147692532681
569,0.042672649735963804
570,0.503900494351362
571,0.07265328003621245
572,0.01420059711042684
573,0.0839792750227643
574,0.038889630423972504
575,0.0959788266893331
576,0.07077171612656633
577,0.04954623173405601
578,0.014761525802511924
579,0.04913325514039306
580,0.009264566116524708
581,0.009723714783352525
582,0.024048685822746566
583,0.1120377741747482
584,0.15249393216939663
585,0.5318118847290435
586,0.41570902030657264
587,0.2562801390670694
588,1.0
